147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.8574569439355074 3392.0 0.3107849787260282 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
151.0 0.5172781650686045 3952.0 0.31291789248462154 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7961982861407286 3520.0 0.30731707317073165 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7961982861407286 3520.0 0.30731707317073165 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.813953488372093 3472.0 0.2880014961116681 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
147.0 0.7961982861407286 3520.0 0.30731707317073165 1.0 
147.0 0.7585523054040655 3600.0 0.28502097556963063 1.0 
144.0 1.1137108095460928 3600.0 0.34232365145228216 1.0 
144.0 1.1137108095460928 3600.0 0.34232365145228216 1.0 
144.0 1.1137108095460928 3600.0 0.34232365145228216 1.0 
144.0 1.1137108095460928 3600.0 0.34232365145228216 1.0 
144.0 1.1137108095460928 3600.0 0.34232365145228216 1.0 
144.0 1.1137108095460928 3600.0 0.34232365145228216 1.0 
144.0 1.1137108095460928 3600.0 0.34232365145228216 1.0 
138.0 1.322099805573558 3336.0 0.3585837448731899 1.0 
